Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-18,2023,04,18,,4.8,,-2.0,,1.4,,16.6,,0.0,,,,,,0.0,,,,6,,38,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-19,2023,04,19,,0.0,,-3.6,,-1.8,,19.8,,0.0,,,,,,6.5,,,,4,,52,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-20,2023,04,20,,0.0,,-3.1,,-1.6,,19.6,,0.0,,,,,,2.2,,2,,3,,51,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-21,2023,04,21,,3.7,,-3.5,,0.1,,17.9,,0.0,,,,,,0.0,,6,,2,,48,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-22,2023,04,22,,6.6,,-9.4,,-1.4,,19.4,,0.0,,,,,,0.0,,2,,,,,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-23,2023,04,23,,5.7,,-7.4,,-0.9,,18.9,,0.0,,,,,,0.0,,,,4,,31,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-24,2023,04,24,,8.6,,-6.9,,0.8,,17.2,,0.0,,,,,,0.0,,,,,,,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-25,2023,04,25,,11.7,,-3.8,,4.0,,14.0,,0.0,,,,,,0.0,,,,,,,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-26,2023,04,26,,11.9,,0.2,,6.0,,12.0,,0.0,,,,,,18.5,,,,26,,46,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-27,2023,04,27,,6.5,,-1.2,,2.7,,15.3,,0.0,,,,,,0.0,,,,4,,34,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-28,2023,04,28,,11.2,,-2.7,,4.3,,13.7,,0.0,,,,,,0.6,,,,24,,32,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-29,2023,04,29,,10.4,,1.7,,6.0,,12.0,,0.0,,,,,,2.1,,,,35,,53,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-04-30,2023,04,30,,12.4,,-2.3,,5.0,,13.0,,0.0,,,,,,0.0,,,,,,,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-05-01,2023,05,01,,14.0,,-4.5,,4.8,,13.2,,0.0,,,,,,0.0,,,,,,,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-05-02,2023,05,02,,23.3,,-2.2,,10.6,,7.4,,0.0,,,,,,0.0,,,,22,,41,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-05-03,2023,05,03,,22.7,,3.4,,13.1,,4.9,,0.0,,,,,,0.0,,,,6,,45,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-05-04,2023,05,04,,18.8,,1.5,,10.2,,7.8,,0.0,,,,,,0.0,,,,7,,43,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-05-05,2023,05,05,,17.0,,2.7,,9.8,,8.2,,0.0,,,,,,0.0,,,,7,,38,
-101.23,52.11,SWAN RIVER RCS,504K80K,2023-05-06,2023,05,06,,16.9,,3.5,,10.2,,7.8,,0.0,,,,,,0.0,,,,6,,41,
-101.09,53.97,THE PAS A,5052882,2023-04-01,2023,04,01,,-1.8,,-8.3,,-5.1,,23.1,,0.0,,,,,,0.0,,,,7,,48,
-101.09,53.97,THE PAS A,5052882,2023-04-02,2023,04,02,,-6.8,,-14.6,,-10.7,,28.7,,0.0,,,,,,0.0,,,,5,,52,
-101.09,53.97,THE PAS A,5052882,2023-04-03,2023,04,03,,-8.9,,-22.9,,-15.9,,33.9,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-04,2023,04,04,,-4.0,,-24.0,,-14.0,,32.0,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-05,2023,04,05,,0.5,,-19.0,,-9.3,,27.3,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-06,2023,04,06,,0.3,,-15.3,,-7.5,,25.5,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-07,2023,04,07,,2.6,,-14.1,,-5.8,,23.8,,0.0,,,,,,0.0,,,,15,,37,
-101.09,53.97,THE PAS A,5052882,2023-04-08,2023,04,08,,6.5,,-9.9,,-1.7,,19.7,,0.0,,,,,,0.0,,,,14,,48,
-101.09,53.97,THE PAS A,5052882,2023-04-09,2023,04,09,,12.2,,-2.0,,5.1,,12.9,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-10,2023,04,10,,12.7,,-1.6,,5.6,,12.4,,0.0,,,,,,0.0,,,,25,,50,
-101.09,53.97,THE PAS A,5052882,2023-04-11,2023,04,11,,8.4,,2.2,,5.3,,12.7,,0.0,,,,,,0.0,,,,5,,35,
-101.09,53.97,THE PAS A,5052882,2023-04-12,2023,04,12,,8.2,,-3.7,,2.3,,15.7,,0.0,,,,,,0.0,,,,27,,46,
-101.09,53.97,THE PAS A,5052882,2023-04-13,2023,04,13,,10.2,,-2.7,,3.8,,14.2,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-14,2023,04,14,,9.4,,0.8,,5.1,,12.9,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-15,2023,04,15,,8.4,,-0.9,,3.8,,14.2,,0.0,,,,,,0.0,,,,12,,33,
-101.09,53.97,THE PAS A,5052882,2023-04-16,2023,04,16,,9.1,,-1.6,,3.8,,14.2,,0.0,,,,,,0.0,,,,14,,39,
-101.09,53.97,THE PAS A,5052882,2023-04-17,2023,04,17,,6.9,,-1.7,,2.6,,15.4,,0.0,,,,,,0.0,,,,10,,39,
-101.09,53.97,THE PAS A,5052882,2023-04-18,2023,04,18,,1.8,,-3.9,,-1.1,,19.1,,0.0,,,,,,0.0,,,,10,,42,
-101.09,53.97,THE PAS A,5052882,2023-04-19,2023,04,19,,1.6,,-3.7,,-1.1,,19.1,,0.0,,,,,,0.0,,,,5,,42,
-101.09,53.97,THE PAS A,5052882,2023-04-20,2023,04,20,,3.0,,-4.2,,-0.6,,18.6,,0.0,,,,,,0.0,,,,5,,41,
-101.09,53.97,THE PAS A,5052882,2023-04-21,2023,04,21,,6.2,,-3.2,,1.5,,16.5,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-22,2023,04,22,,7.7,,-4.4,,1.7,,16.3,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-23,2023,04,23,,6.7,,-5.8,,0.5,,17.5,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-24,2023,04,24,,6.8,,-5.3,,0.8,,17.2,,0.0,,,,,,0.0,,,,13,,33,
-101.09,53.97,THE PAS A,5052882,2023-04-25,2023,04,25,,7.6,,-3.5,,2.1,,15.9,,0.0,,,,,,0.0,,,,13,,52,
-101.09,53.97,THE PAS A,5052882,2023-04-26,2023,04,26,,4.5,,0.2,,2.4,,15.6,,0.0,,,,,,11.9,,,,13,,45,
-101.09,53.97,THE PAS A,5052882,2023-04-27,2023,04,27,,9.8,,-0.2,,4.8,,13.2,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-04-28,2023,04,28,,10.9,,-2.3,,4.3,,13.7,,0.0,,,,,,0.4,,,,22,,41,
-101.09,53.97,THE PAS A,5052882,2023-04-29,2023,04,29,,7.5,,1.1,,4.3,,13.7,,0.0,,,,,,0.0,,,,31,,35,
-101.09,53.97,THE PAS A,5052882,2023-04-30,2023,04,30,,10.8,,-1.4,,4.7,,13.3,,0.0,,,,,,0.0,,,,35,,32,
-101.09,53.97,THE PAS A,5052882,2023-05-01,2023,05,01,,14.4,,-4.3,,5.1,,12.9,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-05-02,2023,05,02,,23.9,,1.5,,12.7,,5.3,,0.0,,,,,,0.0,,,,31,,46,
-101.09,53.97,THE PAS A,5052882,2023-05-03,2023,05,03,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-05-04,2023,05,04,,16.9,,0.9,,8.9,,9.1,,0.0,,,,,,0.0,,,,,M,,M
-101.09,53.97,THE PAS A,5052882,2023-05-05,2023,05,05,,16.6,,3.2,,9.9,,8.1,,0.0,,,,,,0.0,,,,10,,42,
-101.09,53.97,THE PAS A,5052882,2023-05-06,2023,05,06,,17.7,,6.3,,12.0,,6.0,,0.0,,,,,,0.0,,,,9,,42,
-99.94,50.66,WASAGAMING,5013117,2023-04-01,2023,04,01,,1.3,,-14.8,,-6.8,,24.8,,0.0,,,,,,0.0,,40,,,,,
-99.94,50.66,WASAGAMING,5013117,2023-04-02,2023,04,02,,-2.1,,-11.4,,-6.8,,24.8,,0.0,,,,,,0.0,,38,,4,,46,
-99.94,50.66,WASAGAMING,5013117,2023-04-03,2023,04,03,,-6.5,,-16.8,,-11.7,,29.7,,0.0,,,,,,0.0,,38,,2,,32,
-99.94,50.66,WASAGAMING,5013117,2023-04-04,2023,04,04,,-4.9,,-20.7,,-12.8,,30.8,,0.0,,,,,,0.0,,38,,5,,36,
-99.94,50.66,WASAGAMING,5013117,2023-04-05,2023,04,05,,-5.0,,-10.1,,-7.6,,25.6,,0.0,,,,,,1.1,,38,,35,,43,
-99.94,50.66,WASAGAMING,5013117,2023-04-06,2023,04,06,,0.2,,-12.0,,-5.9,,23.9,,0.0,,,,,,0.0,,42,,,,,
-99.94,50.66,WASAGAMING,5013117,2023-04-07,2023,04,07,,-0.6,,-17.1,,-8.9,,26.9,,0.0,,,,,,0.0,,39,,,,,
-99.94,50.66,WASAGAMING,5013117,2023-04-08,2023,04,08,,5.0,,-6.4,,-0.7,,18.7,,0.0,,,,,,0.0,,39,,15,,35,
-99.94,50.66,WASAGAMING,5013117,2023-04-09,2023,04,09,,8.4,,-4.1,,2.2,,15.8,,0.0,,,,,,0.0,,36,,,,,
-99.94,50.66,WASAGAMING,5013117,2023-04-10,2023,04,10,,10.8,,-4.4,,3.2,,14.8,,0.0,,,,,,0.0,,24,,26,,33,
-99.94,50.66,WASAGAMING,5013117,2023-04-11,2023,04,11,,14.8,,-1.3,,6.8,,11.2,,0.0,,,,,,0.0,,14,,17,,34,
-99.94,50.66,WASAGAMING,5013117,2023-04-12,2023,04,12,,7.6,,-0.2,,3.7,,14.3,,0.0,,,,,,0.0,,2,,28,,34,
-99.94,50.66,WASAGAMING,5013117,2023-04-13,2023,04,13,,6.2,,-2.8,,1.7,,16.3,,0.0,,,,,,0.9,,,,36,,39,
-99.94,50.66,WASAGAMING,5013117,2023-04-14,2023,04,14,,2.0,,-0.5,,0.7,,17.3,,0.0,,,,,,1.6,,,,5,,40,
-99.94,50.66,WASAGAMING,5013117,2023-04-15,2023,04,15,,4.9,,-4.2,,0.4,,17.6,,0.0,,,,,,0.1,,,,35,,35,
-99.94,50.66,WASAGAMING,5013117,2023-04-16,2023,04,16,,11.2,,-7.5,,1.8,,16.2,,0.0,,,,,,0.0,,,,,,,
-99.94,50.66,WASAGAMING,5013117,2023-04-17,2023,04,17,,8.4,,-6.0,,1.2,,16.8,,0.0,,,,,,0.0,,,,,,,
-99.94,50.66,WASAGAMING,5013117,2023-04-18,2023,04,18,,4.8,,-2.3,,1.2,,16.8,,0.0,,,,,,9.2,,,,7,,33,
-99.94,50.66,WASAGAMING,5013117,2023-04-19,2023,04,19,,-1.2,,-4.0,,-2.6,,20.6,,0.0,,,,,,4.6,,4,,8,,47,
-99.94,50.66,WASAGAMING,5013117,2023-04-20,2023,04,20,,-1.6,,-3.5,,-2.6,,20.6,,0.0,,,,,,5.3,,5,,4,,34,
-99.94,50.66,WASAGAMING,5013117,2023-04-21,2023,04,21,,0.8,,-4.6,,-1.9,,19.9,,0.0,,,,,,0.0,,8,,35,,47,
-99.94,50.66,WASAGAMING,5013117,2023-04-22,2023,04,22,,3.2,,-12.1,,-4.4,,22.4,,0.0,,,,,,0.0,,2,,3,,36,
-99.94,50.66,WASAGAMING,5013117,2023-04-23,2023,04,23,,2.8,,-8.9,,-3.1,,21.1,,0.0,,,,,,0.0,,,,,,,
-99.94,50.66,WASAGAMING,5013117,2023-04-24,2023,04,24,,5.5,,-9.3,,-1.9,,19.9,,0.0,,,,,,0.0,,,,16,,33,
-99.94,50.66,WASAGAMING,5013117,2023-04-25,2023,04,25,,8.1,,-8.5,,-0.2,,18.2,,0.0,,,,,,0.0,,,,,,,
-99.94,50.66,WASAGAMING,5013117,2023-04-26,2023,04,26,,11.2,,-1.4,,4.9,,13.1,,0.0,,,,,,3.5,,,,26,,31,
-99.94,50.66,WASAGAMING,5013117,2023-04-27,2023,04,27,,7.9,,-4.0,,1.9,,16.1,,0.0,,,,,,0.0,,,,1,,31,
-99.94,50.66,WASAGAMING,5013117,2023-04-28,2023,04,28,,10.3,,-3.5,,3.4,,14.6,,0.0,,,,,,0.0,,,,,,,
-99.94,50.66,WASAGAMING,5013117,2023-04-29,2023,04,29,,6.5,,1.1,,3.8,,14.2,,0.0,,,,,,2.7,,,,34,,42,
-99.94,50.66,WASAGAMING,5013117,2023-04-30,2023,04,30,,10.5,,-2.7,,3.9,,14.1,,0.0,,,,,,0.0,,,,3,,35,
-99.94,50.66,WASAGAMING,5013117,2023-05-01,2023,05,01,,9.5,,-5.1,,2.2,,15.8,,0.0,,,,,,0.0,,,,3,,37,
-99.94,50.66,WASAGAMING,5013117,2023-05-02,2023,05,02,,19.3,,-5.5,,6.9,,11.1,,0.0,,,,,,0.0,,,,,,,
-99.94,50.66,WASAGAMING,5013117,2023-05-03,2023,05,03,,20.0,,1.2,,10.6,,7.4,,0.0,,,,,,0.0,,,,1,,34,
-99.94,50.66,WASAGAMING,5013117,2023-05-04,2023,05,04,,15.6,,0.0,,7.8,,10.2,,0.0,,,,,,0.0,,,,3,,32,
-99.94,50.66,WASAGAMING,5013117,2023-05-05,2023,05,05,,15.0,,4.0,,9.5,,8.5,,0.0,,,,,,0.0,,,,13,,40,
-99.94,50.66,WASAGAMING,5013117,2023-05-06,2023,05,06,,15.2,,2.4,,8.8,,9.2,,0.0,,,,,,0.0,,,,6,,41,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-01,2023,04,01,,-0.3,,-15.9,,-8.1,,26.1,,0.0,,,M,,M,,M,,,18,,42,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-02,2023,04,02,,2.9,,-6.1,,-1.6,,19.6,,0.0,,,M,,M,,M,,,2,,53,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-03,2023,04,03,,-2.6,,-10.9,,-6.8,,24.8,,0.0,,,M,,M,,M,,,1,,37,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-04,2023,04,04,,-1.9,,-11.6,,-6.8,,24.8,,0.0,,,M,,M,,M,,,5,,44,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-05,2023,04,05,,-4.8,,-8.0,,-6.4,,24.4,,0.0,,,M,,M,,M,,,1,,53,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-06,2023,04,06,,-2.5,,-10.1,,-6.3,,24.3,,0.0,,,M,,M,,M,,,,M,,M
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-07,2023,04,07,,0.5,,-13.6,,-6.6,,24.6,,0.0,,,M,,M,,M,,,,M,,M
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-08,2023,04,08,,8.5,,-7.1,,0.7,,17.3,,0.0,,,M,,M,,M,,,15,,35,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-09,2023,04,09,,8.0,,-3.0,,2.5,,15.5,,0.0,,,M,,M,,M,,,,M,,M
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-10,2023,04,10,,8.6,,-1.1,,3.8,,14.2,,0.0,,,M,,M,,M,,,18,,38,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-11,2023,04,11,,13.7,,-0.9,,6.4,,11.6,,0.0,,,M,,M,,M,,,17,,32,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-12,2023,04,12,,14.1,,0.4,,7.3,,10.7,,0.0,,,M,,M,,M,,,,M,,M
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-13,2023,04,13,,8.3,,2.5,,5.4,,12.6,,0.0,,,M,,M,,M,,,7,,41,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-14,2023,04,14,,4.9,,1.3,,3.1,,14.9,,0.0,,,M,,M,,M,,,,M,,M
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-15,2023,04,15,,1.3,,-0.5,,0.4,,17.6,,0.0,,,M,,M,,M,,,1,,41,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-16,2023,04,16,,9.3,,-1.3,,4.0,,14.0,,0.0,,,M,,M,,M,,,36,,40,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-17,2023,04,17,,7.7,,-2.7,,2.5,,15.5,,0.0,,,M,,M,,M,,,,M,,M
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-18,2023,04,18,,9.2,,-3.5,,2.9,,15.1,,0.0,,,M,,M,,M,,,7,,42,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-19,2023,04,19,,4.6,,0.0,,2.3,,15.7,,0.0,,,M,,M,,M,,,11,,49,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-20,2023,04,20,,3.5,,-0.2,,1.7,,16.3,,0.0,,,M,,M,,M,,,7,,51,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-21,2023,04,21,,6.7,,-1.6,,2.6,,15.4,,0.0,,,M,,M,,M,,,3,,61,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-22,2023,04,22,,4.4,,-4.0,,0.2,,17.8,,0.0,,,M,,M,,M,,,,M,,M
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-23,2023,04,23,,5.1,,-5.6,,-0.3,,18.3,,0.0,,,M,,M,,M,,,,M,,M
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-24,2023,04,24,,7.1,,-4.6,,1.3,,16.7,,0.0,,,M,,M,,M,,,,M,,M
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-25,2023,04,25,,10.5,,-5.6,,2.5,,15.5,,0.0,,,M,,M,,M,,,,M,,M
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-26,2023,04,26,,8.1,,-1.5,,3.3,,14.7,,0.0,,,M,,M,,M,,,17,,60,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-27,2023,04,27,,11.6,,-0.9,,5.4,,12.6,,0.0,,,M,,M,,M,,,,M,,M
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-28,2023,04,28,,11.3,,2.0,,6.7,,11.3,,0.0,,,M,,M,,M,,,,M,,M
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-29,2023,04,29,,11.8,,-1.1,,5.4,,12.6,,0.0,,,M,,M,,M,,,,M,,M
-97.24,49.91,WINNIPEG INTL A,5023227,2023-04-30,2023,04,30,,13.7,,-2.0,,5.9,,12.1,,0.0,,,M,,M,,M,,,1,,40,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-05-01,2023,05,01,,12.3,,-2.0,,5.2,,12.8,,0.0,,,M,,M,,M,,,3,,46,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-05-02,2023,05,02,,17.6,,-4.0,,6.8,,11.2,,0.0,,,M,,M,,M,,,21,,31,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-05-03,2023,05,03,,22.2,,3.0,,12.6,,5.4,,0.0,,,M,,M,,M,,,1,,39,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-05-04,2023,05,04,,19.6,,-0.1,,9.8,,8.2,,0.0,,,M,,M,,M,,,2,,35,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-05-05,2023,05,05,,19.7,,4.7,,12.2,,5.8,,0.0,,,M,,M,,M,,,10,,37,
-97.24,49.91,WINNIPEG INTL A,5023227,2023-05-06,2023,05,06,,17.9,,4.6,,11.3,,6.7,,0.0,,,M,,M,,M,,,8,,42,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-01,2023,04,01,,1.0,,-10.6,,-4.8,,22.8,,0.0,,,,,,0.0,,13,,17,,38,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-02,2023,04,02,,0.0,,-9.2,,-4.6,,22.6,,0.0,,,,,,1.1,,11,,36,,52,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-03,2023,04,03,,-4.0,,-13.0,,-8.5,,26.5,,0.0,,,,,,0.0,,16,,35,,47,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-04,2023,04,04,,-3.1,,-13.8,,-8.4,,26.4,,0.0,,,,,,0.5,,16,,3,,38,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-05,2023,04,05,,-5.3,,-7.5,,-6.4,,24.4,,0.0,,,,,,3.3,,19,,32,,68,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-06,2023,04,06,,-2.4,,-9.5,,-5.9,,23.9,,0.0,,,,,,0.0,,19,,33,,42,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-07,2023,04,07,,-2.9,,-15.5,,-9.2,,27.2,,0.0,,,,,,0.0,,19,,14,,31,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-08,2023,04,08,,3.4,,-17.1,,-6.9,,24.9,,0.0,,,,,,0.0,,18,,13,,36,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-09,2023,04,09,,9.8,,-4.2,,2.8,,15.2,,0.0,,,,,,0.0,,17,,,,,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-10,2023,04,10,,11.9,,2.4,,7.2,,10.8,,0.0,,,,,,0.0,,10,,19,,37,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-11,2023,04,11,,10.4,,0.8,,5.6,,12.4,,0.0,,,,,,0.0,,1,,16,,32,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-12,2023,04,12,,13.5,,4.3,,8.9,,9.1,,0.0,,,,,,0.0,,1,,27,,35,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-13,2023,04,13,,8.6,,1.8,,5.2,,12.8,,0.0,,,,,,0.0,,1,,5,,45,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-14,2023,04,14,,4.5,,0.8,,2.6,,15.4,,0.0,,,,,,0.0,,1,,33,,36,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-15,2023,04,15,,3.0,,-2.0,,0.5,,17.5,,0.0,,,,,,0.0,,0,,34,,48,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-16,2023,04,16,,9.3,,-2.9,,3.2,,14.8,,0.0,,,,,,0.0,,0,,32,,41,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-17,2023,04,17,,7.6,,-3.0,,2.3,,15.7,,0.0,,,,,,0.0,,0,,,,,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-18,2023,04,18,,6.9,,-3.5,,1.7,,16.3,,0.0,,,,,,0.0,,0,,5,,50,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-19,2023,04,19,,2.6,,-0.3,,1.1,,16.9,,0.0,,,,,,0.0,,0,,8,,55,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-20,2023,04,20,,2.0,,-0.6,,0.7,,17.3,,0.0,,,,,,8.0,,0,,3,,46,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-21,2023,04,21,,3.4,,-2.2,,0.6,,17.4,,0.0,,,,,,0.0,,6,,34,,66,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-22,2023,04,22,,4.5,,-4.0,,0.2,,17.8,,0.0,,,,,,0.0,,0,,31,,40,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-23,2023,04,23,,5.6,,-2.7,,1.5,,16.5,,0.0,,,,,,0.0,,0,,33,,31,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-24,2023,04,24,,5.3,,-1.7,,1.8,,16.2,,0.0,,,,,,0.0,,0,,,,,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-25,2023,04,25,,10.1,,-4.6,,2.8,,15.2,,0.0,,,,,,0.0,,1,,,,,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-26,2023,04,26,,10.9,,1.2,,6.1,,11.9,,0.0,,,,,,5.1,,1,,12,,49,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-27,2023,04,27,,11.3,,1.7,,6.5,,11.5,,0.0,,,,,,0.0,,1,,35,,40,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-28,2023,04,28,,12.4,,2.1,,7.3,,10.7,,0.0,,,,,,1.6,,1,,,,,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-29,2023,04,29,,9.2,,1.8,,5.5,,12.5,,0.0,,,,,,0.6,,2,,35,,45,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-04-30,2023,04,30,,12.6,,0.3,,6.5,,11.5,,0.0,,,,,,0.0,,2,,33,,56,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-05-01,2023,05,01,,10.9,,-0.1,,5.4,,12.6,,0.0,,,,,,0.0,,,,36,,46,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-05-02,2023,05,02,,19.1,,0.3,,9.7,,8.3,,0.0,,,,,,0.0,,,,,,,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-05-03,2023,05,03,,21.4,,8.6,,15.0,,3.0,,0.0,,,,,,0.0,,,,33,,37,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-05-04,2023,05,04,,18.0,,4.5,,11.3,,6.7,,0.0,,,,,,0.0,,,,35,,36,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-05-05,2023,05,05,,18.4,,3.2,,10.8,,7.2,,0.0,,,,,,0.6,,,,7,,44,
-98.28,49.90,PORTAGE SOUTHPORT,5012324,2023-05-06,2023,05,06,,17.6,,4.0,,10.8,,7.2,,0.0,,,,,,0.0,,,,8,,47,
-97.05,50.63,GIMLI CLIMATE,5031042,2023-04-01,2023,04,01,,0.9,,-13.6,,-6.3,,24.3,,0.0,,,,,,0.0,,2,,18,,43,
-97.05,50.63,GIMLI CLIMATE,5031042,2023-04-02,2023,04,02,,0.8,,-6.8,,-3.0,,21.0,,0.0,,,,,,6.3,,2,,3,,53,
-97.05,50.63,GIMLI CLIMATE,5031042,2023-04-03,2023,04,03,,-4.1,,-13.1,,-8.6,,26.6,,0.0,,,,,,0.0,,4,,4,,48,
-97.05,50.63,GIMLI CLIMATE,5031042,2023-04-04,2023,04,04,,-2.5,,-16.0,,-9.3,,27.3,,0.0,,,,,,0.0,,3,,3,,35,
